x,y,random
" 6,701 ",0.361,
" 6,702 ",0.431,
" 6,703 ",0.576,
" 6,704 ",0.701,
" 6,705 ",0.749,
" 6,706 ",0.814,
" 6,707 ",0.867,
" 6,708 ",0.881,
" 6,709 ",0.874,
" 6,710 ",0.862,
" 6,711 ",0.825,
" 6,712 ",0.773,
" 6,713 ",0.717,
" 6,714 ",0.676,
" 6,715 ",0.606,
" 6,716 ",0.51,
" 6,717 ",0.383,
" 6,718 ",0.238,
" 6,719 ",0.184,
" 6,720 ",0.214,
" 6,721 ",0.227,
" 6,722 ",0.209,
" 6,723 ",0.206,
" 6,724 ",0.095,
" 6,725 ",0.05,
" 6,726 ",0.027,
" 6,727 ",0.015,
" 6,728 ",0.009,
" 6,729 ",0.011,
" 6,730 ",0.016,
" 6,731 ",0.031,
" 6,732 ",0.054,
" 6,733 ",0.068,
" 6,734 ",0.083,
" 6,735 ",0.075,
" 6,736 ",0.053,
" 6,737 ",0.034,
" 6,738 ",0.038,
" 6,739 ",0.053,
" 6,740 ",0.077,
" 6,741 ",0.11,
" 6,742 ",0.152,
" 6,743 ",0.212,
" 6,744 ",0.302,
" 6,745 ",0.389,
" 6,746 ",0.367,
" 6,747 ",0.356,
" 6,748 ",0.375,
" 6,749 ",0.337,
" 6,750 ",0.314,
" 6,751 ",0.319,
" 6,752 ",0.326,
" 6,753 ",0.322,
" 6,754 ",0.306,
" 6,755 ",0.288,
" 6,756 ",0.309,
" 6,757 ",0.333,
" 6,758 ",0.348,
" 6,759 ",0.324,
" 6,760 ",0.276,
" 6,761 ",0.229,
" 6,762 ",0.19,
" 6,763 ",0.165,
" 6,764 ",0.145,
" 6,765 ",0.125,
" 6,766 ",0.093,
" 6,767 ",0.065,
" 6,768 ",0.048,
" 6,769 ",0.035,
" 6,770 ",0.015,
" 6,771 ",0.006,
" 6,772 ",0.02,
" 6,773 ",0.04,
" 6,774 ",0.064,
" 6,775 ",0.09,
" 6,776 ",0.108,
" 6,777 ",0.115,
" 6,778 ",0.104,
" 6,779 ",0.082,
" 6,780 ",0.077,
" 6,781 ",0.133,
" 6,782 ",0.254,
" 6,783 ",0.373,
" 6,784 ",0.442,
" 6,785 ",0.449,
" 6,786 ",0.439,
" 6,787 ",0.413,
" 6,788 ",0.389,
" 6,789 ",0.38,
" 6,790 ",0.347,
" 6,791 ",0.309,
" 6,792 ",0.271,
" 6,793 ",0.214,
" 6,794 ",0.107,
" 6,795 ",0.083,
" 6,796 ",0.136,
" 6,797 ",0.183,
" 6,798 ",0.221,
" 6,799 ",0.262,
" 6,800 ",0.284,
" 6,801 ",0.288,
" 6,802 ",0.302,
" 6,803 ",0.324,
" 6,804 ",0.38,
" 6,805 ",0.452,
" 6,806 ",0.551,
" 6,807 ",0.634,
" 6,808 ",0.642,
" 6,809 ",0.606,
" 6,810 ",0.574,
" 6,811 ",0.526,
" 6,812 ",0.473,
" 6,813 ",0.439,
" 6,814 ",0.355,
" 6,815 ",0.244,
" 6,816 ",0.159,
" 6,817 ",0.101,
" 6,818 ",0.041,
" 6,819 ",0.026,
" 6,820 ",0.032,
" 6,821 ",0.047,
" 6,822 ",0.074,
" 6,823 ",0.132,
" 6,824 ",0.163,
" 6,825 ",0.143,
" 6,826 ",0.082,
" 6,827 ",0.041,
" 6,828 ",0.03,
" 6,829 ",0.045,
" 6,830 ",0.091,
" 6,831 ",0.145,
" 6,832 ",0.156,
" 6,833 ",0.123,
" 6,834 ",0.08,
" 6,835 ",0.058,
" 6,836 ",0.068,
" 6,837 ",0.101,
" 6,838 ",0.146,
" 6,839 ",0.206,
" 6,840 ",0.314,
" 6,841 ",0.419,
" 6,842 ",0.472,
" 6,843 ",0.639,
" 6,844 ",0.706,
" 6,845 ",0.697,
" 6,846 ",0.686,
" 6,847 ",0.7,
" 6,848 ",0.724,
" 6,849 ",0.755,
" 6,850 ",0.808,
" 6,851 ",0.85,
" 6,852 ",0.832,
" 6,853 ",0.797,
" 6,854 ",0.721,
" 6,855 ",0.686,
" 6,856 ",0.629,
" 6,857 ",0.556,
" 6,858 ",0.521,
" 6,859 ",0.455,
" 6,860 ",0.403,
" 6,861 ",0.372,
" 6,862 ",0.387,
" 6,863 ",0.423,
" 6,864 ",0.451,
" 6,865 ",0.463,
" 6,866 ",0.504,
" 6,867 ",0.571,
" 6,868 ",0.492,
" 6,869 ",0.476,
" 6,870 ",0.443,
" 6,871 ",0.402,
" 6,872 ",0.387,
" 6,873 ",0.42,
" 6,874 ",0.499,
" 6,875 ",0.565,
" 6,876 ",0.625,
" 6,877 ",0.604,
" 6,878 ",0.54,
" 6,879 ",0.49,
" 6,880 ",0.364,
" 6,881 ",0.314,
" 6,882 ",0.298,
" 6,883 ",0.295,
" 6,884 ",0.285,
" 6,885 ",0.26,
" 6,886 ",0.232,
" 6,887 ",0.21,
" 6,888 ",0.199,
" 6,889 ",0.184,
" 6,890 ",0.127,
" 6,891 ",0.089,
" 6,892 ",0.069,
" 6,893 ",0.044,
" 6,894 ",0.012,
" 6,895 ",0.001,
" 6,896 ",0.001,
" 6,897 ",0.001,
" 6,898 ",0.001,
" 6,899 ",0.007,
" 6,900 ",0.037,
" 6,901 ",0.064,
" 6,902 ",0.065,
" 6,903 ",0.05,
" 6,904 ",0.036,
" 6,905 ",0.033,
" 6,906 ",0.04,
" 6,907 ",0.051,
" 6,908 ",0.071,
" 6,909 ",0.122,
" 6,910 ",0.236,
" 6,911 ",0.423,
" 6,912 ",0.589,
" 6,913 ",0.665,
" 6,914 ",0.579,
" 6,915 ",0.688,
" 6,916 ",0.82,
" 6,917 ",0.891,
" 6,918 ",0.923,
" 6,919 ",0.946,
" 6,920 ",0.947,
" 6,921 ",0.931,
" 6,922 ",0.904,
" 6,923 ",0.813,
" 6,924 ",0.672,
" 6,925 ",0.685,
" 6,926 ",0.759,
" 6,927 ",0.796,
" 6,928 ",0.783,
" 6,929 ",0.731,
" 6,930 ",0.664,
" 6,931 ",0.58,
" 6,932 ",0.452,
" 6,933 ",0.351,
" 6,934 ",0.281,
" 6,935 ",0.239,
" 6,936 ",0.195,
" 6,937 ",0.13,
" 6,938 ",0.054,
" 6,939 ",0.076,
" 6,940 ",0.181,
" 6,941 ",0.276,
" 6,942 ",0.34,
" 6,943 ",0.364,
" 6,944 ",0.343,
" 6,945 ",0.276,
" 6,946 ",0.175,
" 6,947 ",0.071,
" 6,948 ",0.007,
" 6,949 ",0.008,
" 6,950 ",0.028,
" 6,951 ",0.042,
" 6,952 ",0.033,
" 6,953 ",0.031,
" 6,954 ",0.049,
" 6,955 ",0.066,
" 6,956 ",0.074,
" 6,957 ",0.07,
" 6,958 ",0.066,
" 6,959 ",0.058,
" 6,960 ",0.061,
" 6,961 ",0.071,
" 6,962 ",0.053,
" 6,963 ",0.031,
" 6,964 ",0.05,
" 6,965 ",0.109,
" 6,966 ",0.222,
" 6,967 ",0.373,
" 6,968 ",0.496,
" 6,969 ",0.594,
" 6,970 ",0.666,
" 6,971 ",0.722,
" 6,972 ",0.796,
" 6,973 ",0.845,
" 6,974 ",0.867,
" 6,975 ",0.872,
" 6,976 ",0.87,
" 6,977 ",0.884,
" 6,978 ",0.885,
" 6,979 ",0.862,
" 6,980 ",0.83,
" 6,981 ",0.778,
" 6,982 ",0.676,
" 6,983 ",0.556,
" 6,984 ",0.413,
" 6,985 ",0.237,
" 6,986 ",0.092,
" 6,987 ",0.118,
" 6,988 ",0.156,
" 6,989 ",0.186,
" 6,990 ",0.234,
" 6,991 ",0.288,
" 6,992 ",0.331,
" 6,993 ",0.356,
" 6,994 ",0.364,
" 6,995 ",0.323,
" 6,996 ",0.297,
" 6,997 ",0.294,
" 6,998 ",0.268,
" 6,999 ",0.219,
" 7,000 ",0.172,
" 7,001 ",0.125,
" 7,002 ",0.077,
" 7,003 ",0.037,
" 7,004 ",0.026,
" 7,005 ",0.036,
" 7,006 ",0.051,
" 7,007 ",0.067,
" 7,008 ",0.091,
" 7,009 ",0.126,
" 7,010 ",0.107,
" 7,011 ",0.036,
" 7,012 ",0.002,
" 7,013 ",0.004,
" 7,014 ",0.058,
" 7,015 ",0.115,
" 7,016 ",0.167,
" 7,017 ",0.214,
" 7,018 ",0.216,
" 7,019 ",0.173,
" 7,020 ",0.122,
" 7,021 ",0.134,
" 7,022 ",0.245,
" 7,023 ",0.375,
" 7,024 ",0.456,
" 7,025 ",0.485,
" 7,026 ",0.509,
" 7,027 ",0.529,
" 7,028 ",0.529,
" 7,029 ",0.515,
" 7,030 ",0.468,
" 7,031 ",0.416,
" 7,032 ",0.37,
" 7,033 ",0.311,
" 7,034 ",0.206,
" 7,035 ",0.123,
" 7,036 ",0.18,
" 7,037 ",0.257,
" 7,038 ",0.318,
" 7,039 ",0.355,
" 7,040 ",0.355,
" 7,041 ",0.311,
" 7,042 ",0.213,
" 7,043 ",0.105,
" 7,044 ",0.024,
" 7,045 ",0.03,
" 7,046 ",0.101,
" 7,047 ",0.18,
" 7,048 ",0.215,
" 7,049 ",0.238,
" 7,050 ",0.254,
" 7,051 ",0.234,
" 7,052 ",0.208,
" 7,053 ",0.181,
" 7,054 ",0.136,
" 7,055 ",0.146,
" 7,056 ",0.222,
" 7,057 ",0.32,
" 7,058 ",0.27,
" 7,059 ",0.293,
" 7,060 ",0.213,
" 7,061 ",0.087,
" 7,062 ",0.055,
" 7,063 ",0.011,
" 7,064 ",0.006,
" 7,065 ",0.009,
" 7,066 ",0.046,
" 7,067 ",0.049,
" 7,068 ",0.026,
" 7,069 ",0.086,
" 7,070 ",0.253,
" 7,071 ",0.231,
" 7,072 ",0.159,
" 7,073 ",0.247,
" 7,074 ",0.439,
" 7,075 ",0.522,
" 7,076 ",0.488,
" 7,077 ",0.535,
" 7,078 ",0.591,
" 7,079 ",0.642,
" 7,080 ",0.702,
" 7,081 ",0.747,
" 7,082 ",0.87,
" 7,083 ",0.951,
" 7,084 ",0.975,
" 7,085 ",0.978,
" 7,086 ",0.977,
" 7,087 ",0.978,
" 7,088 ",0.969,
" 7,089 ",0.916,
" 7,090 ",0.753,
" 7,091 ",0.356,
" 7,092 ",0.07,
" 7,093 ",0.009,
" 7,094 ",0.096,
" 7,095 ",0.279,
" 7,096 ",0.392,
" 7,097 ",0.42,
" 7,098 ",0.418,
" 7,099 ",0.41,
" 7,100 ",0.395,
" 7,101 ",0.392,
" 7,102 ",0.351,
" 7,103 ",0.299,
" 7,104 ",0.27,
" 7,105 ",0.232,
" 7,106 ",0.137,
" 7,107 ",0.071,
" 7,108 ",0.033,
" 7,109 ",0.006,
" 7,110 ",0.005,
" 7,111 ",0.019,
" 7,112 ",0.017,
" 7,113 ",0.012,
" 7,114 ",0.009,
" 7,115 ",0.008,
" 7,116 ",0.004,
" 7,117 ",0.027,
" 7,118 ",0.082,
" 7,119 ",0.133,
" 7,120 ",0.165,
" 7,121 ",0.159,
" 7,122 ",0.148,
" 7,123 ",0.162,
" 7,124 ",0.214,
" 7,125 ",0.32,
" 7,126 ",0.401,
" 7,127 ",0.42,
" 7,128 ",0.413,
" 7,129 ",0.398,
" 7,130 ",0.311,
" 7,131 ",0.384,
" 7,132 ",0.638,
" 7,133 ",0.766,
" 7,134 ",0.826,
" 7,135 ",0.858,
" 7,136 ",0.864,
" 7,137 ",0.85,
" 7,138 ",0.788,
" 7,139 ",0.647,
" 7,140 ",0.585,
" 7,141 ",0.642,
" 7,142 ",0.733,
" 7,143 ",0.771,
" 7,144 ",0.78,
" 7,145 ",0.784,
" 7,146 ",0.781,
" 7,147 ",0.755,
" 7,148 ",0.692,
" 7,149 ",0.634,
" 7,150 ",0.594,
" 7,151 ",0.57,
" 7,152 ",0.538,
" 7,153 ",0.476,
" 7,154 ",0.307,
" 7,155 ",0.243,
" 7,156 ",0.315,
" 7,157 ",0.387,
" 7,158 ",0.439,
" 7,159 ",0.486,
" 7,160 ",0.513,
" 7,161 ",0.525,
" 7,162 ",0.477,
" 7,163 ",0.374,
" 7,164 ",0.352,
" 7,165 ",0.479,
" 7,166 ",0.688,
" 7,167 ",0.846,
" 7,168 ",0.915,
" 7,169 ",0.942,
" 7,170 ",0.929,
" 7,171 ",0.911,
" 7,172 ",0.908,
" 7,173 ",0.906,
" 7,174 ",0.893,
" 7,175 ",0.873,
" 7,176 ",0.86,
" 7,177 ",0.873,
" 7,178 ",0.841,
" 7,179 ",0.949,
" 7,180 ",0.978,
" 7,181 ",0.97,
" 7,182 ",0.967,
" 7,183 ",0.974,
" 7,184 ",0.978,
" 7,185 ",0.971,
" 7,186 ",0.937,
" 7,187 ",0.834,
" 7,188 ",0.772,
" 7,189 ",0.759,
" 7,190 ",0.75,
" 7,191 ",0.702,
" 7,192 ",0.591,
" 7,193 ",0.455,
" 7,194 ",0.366,
" 7,195 ",0.324,
" 7,196 ",0.3,
" 7,197 ",0.262,
" 7,198 ",0.246,
" 7,199 ",0.252,
" 7,200 ",0.248,
" 7,201 ",0.233,
" 7,202 ",0.179,
" 7,203 ",0.083,
" 7,204 ",0.08,
" 7,205 ",0.121,
" 7,206 ",0.178,
" 7,207 ",0.237,
" 7,208 ",0.281,
" 7,209 ",0.279,
" 7,210 ",0.222,
" 7,211 ",0.178,
" 7,212 ",0.205,
" 7,213 ",0.379,
" 7,214 ",0.568,
" 7,215 ",0.722,
" 7,216 ",0.8,
" 7,217 ",0.838,
" 7,218 ",0.841,
" 7,219 ",0.818,
" 7,220 ",0.798,
" 7,221 ",0.759,
" 7,222 ",0.704,
" 7,223 ",0.655,
" 7,224 ",0.636,
" 7,225 ",0.622,
" 7,226 ",0.52,
" 7,227 ",0.602,
" 7,228 ",0.788,
" 7,229 ",0.85,
" 7,230 ",0.873,
" 7,231 ",0.87,
" 7,232 ",0.847,
" 7,233 ",0.816,
" 7,234 ",0.698,
" 7,235 ",0.564,
" 7,236 ",0.577,
" 7,237 ",0.617,
" 7,238 ",0.609,
" 7,239 ",0.533,
" 7,240 ",0.466,
" 7,241 ",0.442,
" 7,242 ",0.443,
" 7,243 ",0.423,
" 7,244 ",0.392,
" 7,245 ",0.374,
" 7,246 ",0.335,
" 7,247 ",0.276,
" 7,248 ",0.225,
" 7,249 ",0.178,
" 7,250 ",0.118,
" 7,251 ",0.068,
" 7,252 ",0.079,
" 7,253 ",0.083,
" 7,254 ",0.08,
" 7,255 ",0.08,
" 7,256 ",0.083,
" 7,257 ",0.084,
" 7,258 ",0.065,
" 7,259 ",0.04,
" 7,260 ",0.009,
" 7,261 ",0.036,
" 7,262 ",0.107,
" 7,263 ",0.17,
" 7,264 ",0.168,
" 7,265 ",0.108,
" 7,266 ",0.051,
" 7,267 ",0.019,
" 7,268 ",0.009,
" 7,269 ",0.012,
" 7,270 ",0.017,
" 7,271 ",0.023,
" 7,272 ",0.029,
" 7,273 ",0.035,
" 7,274 ",0.04,
" 7,275 ",0.02,
" 7,276 ",0.008,
" 7,277 ",0,
" 7,278 ",0,
" 7,279 ",0,
" 7,280 ",0.002,
" 7,281 ",0.006,
" 7,282 ",0.007,
" 7,283 ",0.003,
" 7,284 ",0.004,
" 7,285 ",0.025,
" 7,286 ",0.076,
" 7,287 ",0.12,
" 7,288 ",0.148,
" 7,289 ",0.163,
" 7,290 ",0.171,
" 7,291 ",0.167,
" 7,292 ",0.157,
" 7,293 ",0.14,
" 7,294 ",0.121,
" 7,295 ",0.109,
" 7,296 ",0.091,
" 7,297 ",0.075,
" 7,298 ",0.075,
" 7,299 ",0.058,
" 7,300 ",0.072,
" 7,301 ",0.134,
" 7,302 ",0.189,
" 7,303 ",0.242,
" 7,304 ",0.269,
" 7,305 ",0.252,
" 7,306 ",0.181,
" 7,307 ",0.097,
" 7,308 ",0.028,
" 7,309 ",0.04,
" 7,310 ",0.089,
" 7,311 ",0.151,
" 7,312 ",0.182,
" 7,313 ",0.165,
" 7,314 ",0.141,
" 7,315 ",0.124,
" 7,316 ",0.137,
" 7,317 ",0.148,
" 7,318 ",0.101,
" 7,319 ",0.05,
" 7,320 ",0.033,
" 7,321 ",0.041,
" 7,322 ",0.068,
" 7,323 ",0.056,
" 7,324 ",0.019,
" 7,325 ",0.007,
" 7,326 ",0.005,
" 7,327 ",0.009,
" 7,328 ",0.021,
" 7,329 ",0.096,
" 7,330 ",0.195,
" 7,331 ",0.39,
" 7,332 ",0.527,
" 7,333 ",0.564,
" 7,334 ",0.512,
" 7,335 ",0.405,
" 7,336 ",0.278,
" 7,337 ",0.206,
" 7,338 ",0.21,
" 7,339 ",0.257,
" 7,340 ",0.292,
" 7,341 ",0.293,
" 7,342 ",0.281,
" 7,343 ",0.262,
" 7,344 ",0.243,
" 7,345 ",0.236,
" 7,346 ",0.198,
" 7,347 ",0.087,
" 7,348 ",0.057,
" 7,349 ",0.022,
" 7,350 ",0.011,
" 7,351 ",0.008,
" 7,352 ",0.033,
" 7,353 ",0.085,
" 7,354 ",0.115,
" 7,355 ",0.198,
" 7,356 ",0.309,
" 7,357 ",0.423,
" 7,358 ",0.463,
" 7,359 ",0.42,
" 7,360 ",0.364,
" 7,361 ",0.377,
" 7,362 ",0.455,
" 7,363 ",0.552,
" 7,364 ",0.611,
" 7,365 ",0.624,
" 7,366 ",0.614,
" 7,367 ",0.596,
" 7,368 ",0.574,
" 7,369 ",0.551,
" 7,370 ",0.439,
" 7,371 ",0.487,
" 7,372 ",0.601,
" 7,373 ",0.65,
" 7,374 ",0.666,
" 7,375 ",0.63,
" 7,376 ",0.573,
" 7,377 ",0.52,
" 7,378 ",0.484,
" 7,379 ",0.558,
" 7,380 ",0.639,
" 7,381 ",0.63,
" 7,382 ",0.546,
" 7,383 ",0.394,
" 7,384 ",0.269,
" 7,385 ",0.209,
" 7,386 ",0.188,
" 7,387 ",0.177,
" 7,388 ",0.151,
" 7,389 ",0.113,
" 7,390 ",0.078,
" 7,391 ",0.057,
" 7,392 ",0.048,
" 7,393 ",0.044,
" 7,394 ",0.035,
" 7,395 ",0.011,
" 7,396 ",0.001,
" 7,397 ",0,
" 7,398 ",0,
" 7,399 ",0.002,
" 7,400 ",0.009,
" 7,401 ",0.022,
" 7,402 ",0.019,
" 7,403 ",0.027,
" 7,404 ",0.033,
" 7,405 ",0.045,
" 7,406 ",0.053,
" 7,407 ",0.048,
" 7,408 ",0.025,
" 7,409 ",0.02,
" 7,410 ",0.024,
" 7,411 ",0.032,
" 7,412 ",0.044,
" 7,413 ",0.069,
" 7,414 ",0.131,
" 7,415 ",0.243,
" 7,416 ",0.356,
" 7,417 ",0.426,
" 7,418 ",0.383,
" 7,419 ",0.315,
" 7,420 ",0.387,
" 7,421 ",0.46,
" 7,422 ",0.515,
" 7,423 ",0.571,
" 7,424 ",0.625,
" 7,425 ",0.66,
" 7,426 ",0.646,
" 7,427 ",0.671,
" 7,428 ",0.734,
" 7,429 ",0.747,
" 7,430 ",0.746,
" 7,431 ",0.751,
" 7,432 ",0.757,
" 7,433 ",0.733,
" 7,434 ",0.723,
" 7,435 ",0.729,
" 7,436 ",0.704,
" 7,437 ",0.642,
" 7,438 ",0.615,
" 7,439 ",0.621,
" 7,440 ",0.639,
" 7,441 ",0.651,
" 7,442 ",0.551,
" 7,443 ",0.474,
" 7,444 ",0.596,
" 7,445 ",0.616,
" 7,446 ",0.586,
" 7,447 ",0.532,
" 7,448 ",0.492,
" 7,449 ",0.499,
" 7,450 ",0.528,
" 7,451 ",0.64,
" 7,452 ",0.707,
" 7,453 ",0.639,
" 7,454 ",0.475,
" 7,455 ",0.262,
" 7,456 ",0.145,
" 7,457 ",0.1,
" 7,458 ",0.062,
" 7,459 ",0.027,
" 7,460 ",0.015,
" 7,461 ",0.108,
" 7,462 ",0.355,
" 7,463 ",0.506,
" 7,464 ",0.502,
" 7,465 ",0.39,
" 7,466 ",0.252,
" 7,467 ",0.208,
" 7,468 ",0.536,
" 7,469 ",0.701,
" 7,470 ",0.758,
" 7,471 ",0.796,
" 7,472 ",0.824,
" 7,473 ",0.83,
" 7,474 ",0.768,
" 7,475 ",0.615,
" 7,476 ",0.499,
" 7,477 ",0.495,
" 7,478 ",0.505,
" 7,479 ",0.531,
" 7,480 ",0.603,
" 7,481 ",0.718,
" 7,482 ",0.866,
" 7,483 ",0.934,
" 7,484 ",0.945,
" 7,485 ",0.967,
" 7,486 ",0.974,
" 7,487 ",0.978,
" 7,488 ",0.978,
" 7,489 ",0.977,
" 7,490 ",0.978,
" 7,491 ",0.959,
" 7,492 ",0.932,
" 7,493 ",0.95,
" 7,494 ",0.966,
" 7,495 ",0.976,
" 7,496 ",0.978,
" 7,497 ",0.97,
" 7,498 ",0.904,
" 7,499 ",0.756,
" 7,500 ",0.702,
" 7,501 ",0.702,
" 7,502 ",0.682,
" 7,503 ",0.642,
" 7,504 ",0.65,
" 7,505 ",0.695,
" 7,506 ",0.722,
" 7,507 ",0.732,
" 7,508 ",0.719,
" 7,509 ",0.681,
" 7,510 ",0.637,
" 7,511 ",0.587,
" 7,512 ",0.541,
" 7,513 ",0.502,
" 7,514 ",0.404,
" 7,515 ",0.223,
" 7,516 ",0.221,
" 7,517 ",0.25,
" 7,518 ",0.302,
" 7,519 ",0.346,
" 7,520 ",0.385,
" 7,521 ",0.422,
" 7,522 ",0.407,
" 7,523 ",0.429,
" 7,524 ",0.49,
" 7,525 ",0.574,
" 7,526 ",0.617,
" 7,527 ",0.63,
" 7,528 ",0.623,
" 7,529 ",0.596,
" 7,530 ",0.527,
" 7,531 ",0.489,
" 7,532 ",0.47,
" 7,533 ",0.429,
" 7,534 ",0.361,
" 7,535 ",0.272,
" 7,536 ",0.186,
" 7,537 ",0.122,
" 7,538 ",0.081,
" 7,539 ",0.036,
" 7,540 ",0.086,
" 7,541 ",0.238,
" 7,542 ",0.483,
" 7,543 ",0.728,
" 7,544 ",0.875,
" 7,545 ",0.935,
" 7,546 ",0.943,
" 7,547 ",0.928,
" 7,548 ",0.901,
" 7,549 ",0.878,
" 7,550 ",0.814,
" 7,551 ",0.779,
" 7,552 ",0.703,
" 7,553 ",0.644,
" 7,554 ",0.574,
" 7,555 ",0.543,
" 7,556 ",0.489,
" 7,557 ",0.436,
" 7,558 ",0.393,
" 7,559 ",0.318,
" 7,560 ",0.247,
" 7,561 ",0.194,
" 7,562 ",0.178,
" 7,563 ",0.303,
" 7,564 ",0.466,
" 7,565 ",0.663,
" 7,566 ",0.858,
" 7,567 ",0.94,
" 7,568 ",0.968,
" 7,569 ",0.978,
" 7,570 ",0.977,
" 7,571 ",0.977,
" 7,572 ",0.961,
" 7,573 ",0.934,
" 7,574 ",0.907,
" 7,575 ",0.89,
" 7,576 ",0.878,
" 7,577 ",0.893,
" 7,578 ",0.921,
" 7,579 ",0.944,
" 7,580 ",0.956,
" 7,581 ",0.962,
" 7,582 ",0.958,
" 7,583 ",0.949,
" 7,584 ",0.939,
" 7,585 ",0.927,
" 7,586 ",0.887,
" 7,587 ",0.854,
" 7,588 ",0.929,
" 7,589 ",0.961,
" 7,590 ",0.974,
" 7,591 ",0.978,
" 7,592 ",0.978,
" 7,593 ",0.978,
" 7,594 ",0.943,
" 7,595 ",0.88,
" 7,596 ",0.894,
" 7,597 ",0.905,
" 7,598 ",0.927,
" 7,599 ",0.942,
" 7,600 ",0.949,
" 7,601 ",0.951,
" 7,602 ",0.944,
" 7,603 ",0.935,
" 7,604 ",0.93,
" 7,605 ",0.929,
" 7,606 ",0.922,
" 7,607 ",0.907,
" 7,608 ",0.888,
" 7,609 ",0.87,
" 7,610 ",0.804,
" 7,611 ",0.68,
" 7,612 ",0.738,
" 7,613 ",0.875,
" 7,614 ",0.934,
" 7,615 ",0.955,
" 7,616 ",0.955,
" 7,617 ",0.938,
" 7,618 ",0.848,
" 7,619 ",0.803,
" 7,620 ",0.827,
" 7,621 ",0.845,
" 7,622 ",0.868,
" 7,623 ",0.873,
" 7,624 ",0.892,
" 7,625 ",0.895,
" 7,626 ",0.903,
" 7,627 ",0.891,
" 7,628 ",0.876,
" 7,629 ",0.847,
" 7,630 ",0.783,
" 7,631 ",0.669,
" 7,632 ",0.586,
" 7,633 ",0.539,
" 7,634 ",0.403,
" 7,635 ",0.223,
" 7,636 ",0.147,
" 7,637 ",0.185,
" 7,638 ",0.222,
" 7,639 ",0.236,
" 7,640 ",0.237,
" 7,641 ",0.199,
" 7,642 ",0.135,
" 7,643 ",0.137,
" 7,644 ",0.208,
" 7,645 ",0.285,
" 7,646 ",0.274,
" 7,647 ",0.246,
" 7,648 ",0.214,
" 7,649 ",0.232,
" 7,650 ",0.379,
" 7,651 ",0.624,
" 7,652 ",0.802,
" 7,653 ",0.898,
" 7,654 ",0.932,
" 7,655 ",0.949,
" 7,656 ",0.95,
" 7,657 ",0.92,
" 7,658 ",0.823,
" 7,659 ",0.804,
" 7,660 ",0.91,
" 7,661 ",0.965,
" 7,662 ",0.978,
" 7,663 ",0.978,
" 7,664 ",0.978,
" 7,665 ",0.978,
" 7,666 ",0.975,
" 7,667 ",0.955,
" 7,668 ",0.931,
" 7,669 ",0.909,
" 7,670 ",0.866,
" 7,671 ",0.794,
" 7,672 ",0.714,
" 7,673 ",0.648,
" 7,674 ",0.606,
" 7,675 ",0.533,
" 7,676 ",0.426,
" 7,677 ",0.337,
" 7,678 ",0.309,
" 7,679 ",0.318,
" 7,680 ",0.302,
" 7,681 ",0.204,
" 7,682 ",0.085,
" 7,683 ",0.134,
" 7,684 ",0.243,
" 7,685 ",0.341,
" 7,686 ",0.47,
" 7,687 ",0.561,
" 7,688 ",0.598,
" 7,689 ",0.593,
" 7,690 ",0.486,
" 7,691 ",0.42,
" 7,692 ",0.423,
" 7,693 ",0.524,
" 7,694 ",0.63,
" 7,695 ",0.685,
" 7,696 ",0.699,
" 7,697 ",0.702,
" 7,698 ",0.676,
" 7,699 ",0.639,
" 7,700 ",0.586,
" 7,701 ",0.483,
" 7,702 ",0.355,
" 7,703 ",0.258,
" 7,704 ",0.188,
" 7,705 ",0.141,
" 7,706 ",0.104,
" 7,707 ",0.06,
" 7,708 ",0.127,
" 7,709 ",0.29,
" 7,710 ",0.434,
" 7,711 ",0.523,
" 7,712 ",0.537,
" 7,713 ",0.448,
" 7,714 ",0.304,
" 7,715 ",0.231,
" 7,716 ",0.291,
" 7,717 ",0.402,
" 7,718 ",0.46,
" 7,719 ",0.486,
" 7,720 ",0.455,
" 7,721 ",0.413,
" 7,722 ",0.388,
" 7,723 ",0.402,
" 7,724 ",0.429,
" 7,725 ",0.455,
" 7,726 ",0.472,
" 7,727 ",0.488,
" 7,728 ",0.512,
" 7,729 ",0.498,
" 7,730 ",0.426,
" 7,731 ",0.454,
" 7,732 ",0.693,
" 7,733 ",0.834,
" 7,734 ",0.895,
" 7,735 ",0.912,
" 7,736 ",0.903,
" 7,737 ",0.852,
" 7,738 ",0.682,
" 7,739 ",0.537,
" 7,740 ",0.467,
" 7,741 ",0.409,
" 7,742 ",0.336,
" 7,743 ",0.252,
" 7,744 ",0.163,
" 7,745 ",0.104,
" 7,746 ",0.075,
" 7,747 ",0.065,
" 7,748 ",0.068,
" 7,749 ",0.082,
" 7,750 ",0.098,
" 7,751 ",0.122,
" 7,752 ",0.144,
" 7,753 ",0.183,
" 7,754 ",0.235,
" 7,755 ",0.213,
" 7,756 ",0.179,
" 7,757 ",0.281,
" 7,758 ",0.418,
" 7,759 ",0.512,
" 7,760 ",0.483,
" 7,761 ",0.288,
" 7,762 ",0.09,
" 7,763 ",0.007,
" 7,764 ",0.006,
" 7,765 ",0.04,
" 7,766 ",0.075,
" 7,767 ",0.077,
" 7,768 ",0.095,
" 7,769 ",0.172,
" 7,770 ",0.274,
" 7,771 ",0.406,
" 7,772 ",0.524,
" 7,773 ",0.556,
" 7,774 ",0.488,
" 7,775 ",0.416,
" 7,776 ",0.419,
" 7,777 ",0.41,
